Country,Date,Confirmed,Recovered,Deaths,Active
Turkey,2021-03-21,3013122,2825187,30061,157874
Turkey,2021-03-22,3035338,2844681,30178,160479
Turkey,2021-03-23,3061520,2863882,30316,167322
Turkey,2021-03-24,3091282,2881643,30462,179177
Turkey,2021-03-25,3120013,2900829,30619,188565
Turkey,2021-03-26,3149094,2921037,30772,197285
Turkey,2021-03-27,3179115,2939929,30923,208263
Turkey,2021-03-28,3208173,2957093,31076,220004
Turkey,2021-03-29,3240577,2975108,31230,234239
Turkey,2021-03-30,3277880,2995033,31385,251462
Turkey,2021-03-31,3317182,3014226,31537,271419
Turkey,2021-04-01,3357988,3035043,31713,291232
Turkey,2021-04-02,3400296,3059462,31892,308942
Turkey,2021-04-03,3445052,3082676,32078,330298
Turkey,2021-04-04,3487050,3105350,32263,349437
Turkey,2021-04-05,3529601,3130977,32456,366168
Turkey,2021-04-06,3579185,3159475,32667,387043
Turkey,2021-04-07,3633925,3194978,32943,406004
Turkey,2021-04-08,3689866,3232892,33201,423773
Turkey,2021-04-09,3745657,3268678,33454,443525
Turkey,2021-04-10,3798333,3301217,33702,463414
Turkey,2021-04-11,3849011,3331411,33939,483661
Turkey,2021-04-12,3903573,3372629,34182,496762
Turkey,2021-04-13,3962760,3424733,34455,503572
Turkey,2021-04-14,4025557,3480146,34734,510677
Turkey,2021-04-15,4086957,3535040,35031,516886
Turkey,2021-04-16,4150039,3591550,35320,523169
Turkey,2021-04-17,4212645,3643734,35608,533303
Turkey,2021-04-18,4268447,3687590,35926,544931
Turkey,2021-04-19,4323596,3736537,36267,550792
Turkey,2021-04-20,4384624,3792129,36613,555882
Turkey,2021-04-21,4446591,3844342,36975,565274
Turkey,2021-04-22,4501382,3909935,37329,554118
Turkey,2021-04-23,4550820,3970111,37672,543037
Turkey,2021-04-24,4591416,4022408,38011,530997
Turkey,2021-04-25,4629969,4073644,38358,517967
Turkey,2021-04-26,4667281,4121671,38711,506899
Turkey,2021-04-27,4710582,4167263,39057,504262
Turkey,2021-04-28,4751026,4212461,39398,499167
Turkey,2021-04-29,4788700,4255714,39737,493249
Turkey,2021-04-30,4820591,4323897,40131,456563
Turkey,2021-05-01,4849408,4405199,40504,403705
Turkey,2021-05-02,4875388,4480381,40844,354163
Turkey,2021-05-03,4900121,4515819,41191,343111
Turkey,2021-05-04,4929118,4554037,41527,333554
Turkey,2021-05-05,4955594,4589501,41883,324210
Turkey,2021-05-06,4977982,4626799,42187,308996
Turkey,2021-05-07,4998089,4662328,42465,293296
Turkey,2021-05-08,5016141,4691224,42746,282171
Turkey,2021-05-09,5031332,4716918,43029,271385
Turkey,2021-05-10,5044936,4743871,43311,257754
Turkey,2021-05-11,5059433,4766124,43589,249720
Turkey,2021-05-12,5072462,4801291,43821,227350
Turkey,2021-05-13,5083996,4856763,44059,183174
Turkey,2021-05-14,5095390,4894024,44301,157065
Turkey,2021-05-15,5106862,4932838,44537,129487
Turkey,2021-05-16,5117374,4947256,44760,125358
Turkey,2021-05-17,5127548,4961120,44983,121445
Turkey,2021-05-18,5139485,4971245,45186,123054
Turkey,2021-05-19,5151038,4980516,45419,125103
Turkey,2021-05-20,5160423,4989787,45626,125010
Turkey,2021-05-21,5169951,4998639,45840,125472
Turkey,2021-05-22,5178648,5013111,46071,119466
Turkey,2021-05-23,5186487,5024313,46268,115906
Turkey,2021-05-24,5194010,5034316,46446,113248
Turkey,2021-05-25,5203385,5045508,46621,111256
Turkey,2021-05-26,5212123,5057713,46787,107623
Turkey,2021-05-27,5220549,5070815,46970,102764
Turkey,2021-05-28,5228322,5083099,47134,98089
Turkey,2021-05-29,5235978,5094279,47271,94428
Turkey,2021-05-30,5242911,5105042,47405,90464
Turkey,2021-05-31,5249404,5114624,47527,87253
Turkey,2021-06-01,5256516,5124081,47656,84779
Turkey,2021-06-02,5263697,5131453,47768,84476
Turkey,2021-06-03,5270299,5139993,47882,82424
Turkey,2021-06-04,5276468,5147610,47976,80882
Turkey,2021-06-05,5282594,5154771,48068,79755
Turkey,2021-06-06,5287980,5160774,48164,79042
Turkey,2021-06-07,5293627,5167350,48255,78022
Turkey,2021-06-08,5300236,5173186,48341,78709
Turkey,2021-06-09,5306690,5179833,48428,78429
Turkey,2021-06-10,5313098,5186728,48524,77846
Turkey,2021-06-11,5319359,5192945,48593,77821
Turkey,2021-06-12,5325435,5198057,48668,78710
Turkey,2021-06-13,5330447,5202251,48721,79475
Turkey,2021-06-14,5336073,5206836,48795,80442
Turkey,2021-06-15,5342028,5211022,48879,82127
Turkey,2021-06-16,5348249,5215654,48950,83645
Turkey,2021-06-17,5354153,5219797,49012,85344
Turkey,2021-06-18,5359728,5224224,49071,86433
Turkey,2021-06-19,5365208,5228419,49122,87667
Turkey,2021-06-20,5370299,5232638,49185,88476
Turkey,2021-06-21,5375593,5237731,49236,88626
Turkey,2021-06-22,5381736,5242945,49293,89498
Turkey,2021-06-23,5387545,5248862,49358,89325
Turkey,2021-06-24,5393248,5254708,49417,89123
Turkey,2021-06-25,5398878,5261892,49473,87513
Turkey,2021-06-26,5404144,5269294,49524,85326
Turkey,2021-06-27,5409027,5275231,49576,84220
Turkey,2021-06-28,5414310,5280558,49634,84118
Turkey,2021-06-29,5420156,5287094,49687,83375
Turkey,2021-06-30,5425652,5294285,49732,81635
Turkey,2021-07-01,5430940,5300504,49774,80662
Turkey,2021-07-02,5435831,5305856,49829,80146
Turkey,2021-07-03,5440368,5310769,49874,79725
Turkey,2021-07-04,5444786,5314930,49924,79932
Turkey,2021-07-05,5449464,5319665,49959,79840
Turkey,2021-07-06,5454763,5324111,49996,80656
Turkey,2021-07-07,5459923,5328747,50048,81128
Turkey,2021-07-08,5465094,5333759,50096,81239
Turkey,2021-07-09,5470764,5338885,50155,81724
Turkey,2021-07-10,5476294,5344102,50192,82000
Turkey,2021-07-11,5481555,5349344,50229,81982
Turkey,2021-07-12,5486959,5354850,50278,81831
Turkey,2021-07-13,5493244,5360012,50324,82908
Turkey,2021-07-14,5500151,5365075,50367,84709
Turkey,2021-07-15,5507455,5370178,50415,86862
Turkey,2021-07-16,5514373,5375262,50450,88661
Turkey,2021-07-17,5522039,5380752,50488,90799
Turkey,2021-07-18,5529719,5380752,50488,98479
Turkey,2021-07-19,5537386,5390739,50604,96043
Turkey,2021-07-20,5546166,5395300,50650,100216
Turkey,2021-07-21,5554317,5400246,50709,103362
Turkey,2021-07-22,5563903,5405339,50761,107803
Turkey,2021-07-23,5574997,5410554,50821,113622
Turkey,2021-07-24,5587378,5415937,50879,120562
Turkey,2021-07-25,5601608,5421148,50934,129526
Turkey,2021-07-26,5618417,5426733,50997,140687
Turkey,2021-07-27,5638178,5433841,51048,153289
Turkey,2021-07-28,5660469,5438038,51124,171307
Turkey,2021-07-29,5682630,5443501,51184,187945
Turkey,2021-07-30,5704713,5449253,51253,204207
Turkey,2021-07-31,5727045,5454360,51332,221353
Turkey,2021-08-01,5747935,5459899,51428,236608
Turkey,2021-08-02,5770833,5465846,51519,253468
Turkey,2021-08-03,5795665,5472089,51645,271931
Turkey,2021-08-04,5822487,5478185,51767,292535
Turkey,2021-08-05,5846784,0,51875,5794909
Turkey,2021-08-06,5870741,0,51976,5818765
Turkey,2021-08-07,5895841,0,52088,5843753
Turkey,2021-08-08,5918540,0,52088,5866452
Turkey,2021-08-09,5942271,0,52313,5889958
Turkey,2021-08-10,5968868,0,52437,5916431
Turkey,2021-08-11,5996224,0,52565,5943659
Turkey,2021-08-12,6018485,0,52703,5965782
Turkey,2021-08-13,6039857,0,52860,5986997
Turkey,2021-08-14,6059806,0,53005,6006801
Turkey,2021-08-15,6078653,0,53159,6025494
Turkey,2021-08-16,6096816,0,53324,6043492
Turkey,2021-08-17,6118508,0,53507,6065001
Turkey,2021-08-18,6138452,0,53675,6084777
Turkey,2021-08-19,6157772,0,53891,6103881
Turkey,2021-08-20,6177690,0,54095,6123595
Turkey,2021-08-21,6197041,0,54327,6142714
Turkey,2021-08-22,6215663,0,54533,6161130
Turkey,2021-08-23,6234520,0,54765,6179755
Turkey,2021-08-24,6253711,0,54995,6198716
Turkey,2021-08-25,6273681,0,55212,6218469
Turkey,2021-08-26,6293297,0,55469,6237828
Turkey,2021-08-27,6311637,0,55713,6255924
Turkey,2021-08-28,6329549,0,55958,6273591
Turkey,2021-08-29,6346881,0,56213,6290668
Turkey,2021-08-30,6366438,0,56458,6309980
Turkey,2021-08-31,6388331,0,56710,6331621
Turkey,2021-09-01,6412277,0,57000,6355277
Turkey,2021-09-02,6435773,0,57283,6378490
Turkey,2021-09-03,6458630,0,57559,6401071
Turkey,2021-09-04,6478663,0,57837,6420826
Turkey,2021-09-05,6498054,0,58106,6439948
Turkey,2021-09-06,6519016,0,58377,6460639
Turkey,2021-09-07,6542654,0,58651,6484003
Turkey,2021-09-08,6566568,0,58913,6507655
Turkey,2021-09-09,6590414,0,59170,6531244
Turkey,2021-09-10,6613976,0,59384,6554592
Turkey,2021-09-11,6636899,0,59643,6577256
Turkey,2021-09-12,6658251,0,59886,6598365
Turkey,2021-09-13,6682864,0,60117,6622747
Turkey,2021-09-14,6710666,0,60393,6650273
Turkey,2021-09-15,6738890,0,60641,6678249
Turkey,2021-09-16,6767008,0,60903,6706105
Turkey,2021-09-17,6794700,0,61140,6733560
Turkey,2021-09-18,6820861,0,61361,6759500
Turkey,2021-09-19,6847259,0,61574,6785685
Turkey,2021-09-20,6874947,0,61805,6813142
Turkey,2021-09-21,6904285,0,62065,6842220
Turkey,2021-09-22,6932453,0,62307,6870146
Turkey,2021-09-23,6960297,0,62524,6897773
Turkey,2021-09-24,6987494,0,62745,6924749
Turkey,2021-09-25,7013639,0,62938,6950701
Turkey,2021-09-26,7039500,0,63166,6976334
Turkey,2021-09-27,7066688,0,63372,7003316
Turkey,2021-09-28,7095580,0,63611,7031969
Turkey,2021-09-29,7124966,0,63838,7061128
Turkey,2021-09-30,7154070,0,64054,7090016
Turkey,2021-10-01,7182943,0,64264,7118679
Turkey,2021-10-02,7210916,0,64467,7146449
Turkey,2021-10-03,7238267,0,64661,7173606
Turkey,2021-10-04,7267077,0,64909,7202168
Turkey,2021-10-05,7296879,0,65137,7231742
Turkey,2021-10-06,7327317,0,65373,7261944
Turkey,2021-10-07,7357336,0,65590,7291746
Turkey,2021-10-08,7387537,0,65778,7321759
Turkey,2021-10-09,7416182,0,65984,7350198
Turkey,2021-10-10,7444552,0,66180,7378372
Turkey,2021-10-11,7475115,0,66368,7408747
Turkey,2021-10-12,7508975,0,66605,7442370
Turkey,2021-10-13,7540223,0,66841,7473382
Turkey,2021-10-14,7570932,0,67044,7503888
Turkey,2021-10-15,7601626,0,67225,7534401
Turkey,2021-10-16,7630163,0,67437,7562726
Turkey,2021-10-17,7654277,0,67623,7586654
Turkey,2021-10-18,7683517,0,67837,7615680
Turkey,2021-10-19,7714379,0,68060,7646319
Turkey,2021-10-20,7744139,0,68274,7675865
Turkey,2021-10-21,7772604,0,68472,7704132
Turkey,2021-10-22,7800796,0,68700,7732096
Turkey,2021-10-23,7827013,0,68917,7758096
Turkey,2021-10-24,7851805,0,69112,7782693
Turkey,2021-10-25,7879468,0,69344,7810124
Turkey,2021-10-26,7909111,0,69559,7839552
Turkey,2021-10-27,7936007,0,69769,7866238
Turkey,2021-10-28,7961535,0,69998,7891537
Turkey,2021-10-29,7985944,0,70207,7915737
Turkey,2021-10-30,8009040,0,70410,7938630
Turkey,2021-10-31,8032988,0,70611,7962377
Turkey,2021-11-01,8061666,0,70828,7990838
Turkey,2021-11-02,8091462,0,71052,8020410
Turkey,2021-11-03,8121226,0,71298,8049928
Turkey,2021-11-04,8150708,0,71526,8079182
Turkey,2021-11-05,8178901,0,71724,8107177
Turkey,2021-11-06,8206375,0,71927,8134448
Turkey,2021-11-07,8231679,0,72127,8159552
Turkey,2021-11-08,8259503,0,72314,8187189
Turkey,2021-11-09,8288165,0,72510,8215655
Turkey,2021-11-10,8315424,0,72713,8242711
Turkey,2021-11-11,8340322,0,72910,8267412
Turkey,2021-11-12,8363959,0,73127,8290832
Turkey,2021-11-13,8386542,0,73342,8313200
Turkey,2021-11-14,8408166,0,73531,8334635
Turkey,2021-11-15,8432018,0,73746,8358272
Turkey,2021-11-16,8457119,0,73973,8383146
Turkey,2021-11-17,8480986,0,74202,8406784
Turkey,2021-11-18,8503220,0,74428,8428792
Turkey,2021-11-19,8527030,0,74646,8452384
Turkey,2021-11-20,8550377,0,74847,8475530
Turkey,2021-11-21,8571554,0,75042,8496512
Turkey,2021-11-22,8596410,0,75235,8521175
Turkey,2021-11-23,8624580,0,75443,8549137
Turkey,2021-11-24,8652172,0,75618,8576554
Turkey,2021-11-25,8676639,0,75840,8600799
Turkey,2021-11-26,8700641,0,76041,8624600
Turkey,2021-11-27,8724400,0,76233,8648167
Turkey,2021-11-28,8746055,0,76446,8669609
Turkey,2021-11-29,8770372,0,76635,8693737
Turkey,2021-11-30,8795588,0,76842,8718746
Turkey,2021-12-01,8818144,0,77038,8741106
Turkey,2021-12-02,8839891,0,77230,8762661
Turkey,2021-12-03,8861386,0,77417,8783969
Turkey,2021-12-04,8881760,0,77645,8804115
Turkey,2021-12-05,8901117,0,77830,8823287
Turkey,2021-12-06,8921150,0,78017,8843133
Turkey,2021-12-07,8943837,0,78215,8865622
Turkey,2021-12-08,8964711,0,78407,8886304
Turkey,2021-12-09,8984407,0,78602,8905805
Turkey,2021-12-10,9002968,0,78778,8924190
Turkey,2021-12-11,9022223,0,78969,8943254
Turkey,2021-12-12,9040179,0,79151,8961028
Turkey,2021-12-13,9058975,0,79322,8979653
Turkey,2021-12-14,9080452,0,79503,9000949
Turkey,2021-12-15,9100324,0,79696,9020628
Turkey,2021-12-16,9118424,0,79863,9038561
Turkey,2021-12-17,9136565,0,80053,9056512
Turkey,2021-12-18,9154209,0,80244,9073965
Turkey,2021-12-19,9171119,0,80415,9090704
Turkey,2021-12-20,9189881,0,80591,9109290
Turkey,2021-12-21,9209740,0,80778,9128962
Turkey,2021-12-22,9228835,0,80957,9147878
Turkey,2021-12-23,9247606,0,81125,9166481
Turkey,2021-12-24,9266516,0,81258,9185258
Turkey,2021-12-25,9286986,0,81258,9205728
Turkey,2021-12-26,9307124,0,81576,9225548
Turkey,2021-12-27,9333223,0,81733,9251490
Turkey,2021-12-28,9365399,0,81917,9283482
Turkey,2021-12-29,9402083,0,81917,9320166
Turkey,2021-12-30,9441764,0,82198,9359566
Turkey,2021-12-31,9482550,0,82361,9400189
Turkey,2022-01-01,9519281,0,82506,9436775
Turkey,2022-01-02,9552801,0,82635,9470166
Turkey,2022-01-03,9597670,0,82795,9514875
Turkey,2022-01-04,9652394,0,82932,9569462
Turkey,2022-01-05,9718861,0,83075,9635786
Turkey,2022-01-06,9787274,0,83231,9704043
Turkey,2022-01-07,9850488,0,83388,9767100
Turkey,2022-01-08,9916725,0,83529,9833196
Turkey,2022-01-09,9978452,0,83702,9894750
Turkey,2022-01-10,10043688,0,83843,9959845
Turkey,2022-01-11,10117954,0,83980,10033974
Turkey,2022-01-12,10195676,0,84125,10111551
Turkey,2022-01-13,10271240,0,84278,10186962
Turkey,2022-01-14,10339097,0,84278,10254819
Turkey,2022-01-15,10403064,0,84622,10318442
Turkey,2022-01-16,10457164,0,84758,10372406
Turkey,2022-01-17,10522099,0,84920,10437179
Turkey,2022-01-18,10591757,0,85077,10506680
Turkey,2022-01-19,10664372,0,85253,10579119
Turkey,2022-01-20,10736215,0,85419,10650796
Turkey,2022-01-21,10808770,0,85600,10723170
Turkey,2022-01-22,10881626,0,85784,10795842
Turkey,2022-01-23,10947129,0,85969,10861160
Turkey,2022-01-24,11014152,0,86125,10928027
Turkey,2022-01-25,11090493,0,86299,11004194
Turkey,2022-01-26,11167927,0,86487,11081440
Turkey,2022-01-27,11250107,0,86661,11163446
Turkey,2022-01-28,11343693,0,86871,11256822
Turkey,2022-01-29,11438476,0,87045,11351431
Turkey,2022-01-30,11526621,0,87234,11439387
Turkey,2022-01-31,11619882,0,87416,11532466
Turkey,2022-02-01,11722483,0,87614,11634869
Turkey,2022-02-02,11833165,0,87831,11745334
Turkey,2022-02-03,11940695,0,88064,11852631
Turkey,2022-02-04,12051852,0,88312,11963540
Turkey,2022-02-05,12150567,0,88533,12062034
Turkey,2022-02-06,12238501,0,88734,12149767
Turkey,2022-02-07,12335015,0,88970,12246045
Turkey,2022-02-08,12446111,0,89211,12356900
Turkey,2022-02-09,12554674,0,89477,12465197
Turkey,2022-02-10,12653276,0,89741,12563535
Turkey,2022-02-11,12748341,0,89994,12658347
Turkey,2022-02-12,12834534,0,90266,12744268
Turkey,2022-02-13,12908321,0,90542,12817779
Turkey,2022-02-14,12984953,0,90808,12894145
Turkey,2022-02-15,13079683,0,91117,12988566
Turkey,2022-02-16,13173859,0,91388,13082471
Turkey,2022-02-17,13266265,0,91646,13174619
Turkey,2022-02-18,13353676,0,91910,13261766
Turkey,2022-02-19,13434130,0,92188,13341942
Turkey,2022-02-20,13504485,0,92451,13412034
Turkey,2022-02-21,13589511,0,92719,13496792
Turkey,2022-02-22,13675581,0,92990,13582591
Turkey,2022-02-23,13762181,0,93258,13668923
Turkey,2022-02-24,13841889,0,93539,13748350
Turkey,2022-02-25,13913625,0,93805,13819820
Turkey,2022-02-26,13975389,0,94026,13881363
Turkey,2022-02-27,14025181,0,94232,13930949
Turkey,2022-02-28,14089456,0,94445,13995011
Turkey,2022-03-01,14149341,0,94648,14054693
Turkey,2022-03-02,14206121,0,94837,14111284
Turkey,2022-03-03,14255545,0,95025,14160520
Turkey,2022-03-04,14293828,0,95205,14198623
Turkey,2022-03-05,14326217,0,95379,14230838
Turkey,2022-03-06,14353888,0,95549,14258339
Turkey,2022-03-07,14388231,0,95681,14292550
Turkey,2022-03-08,14425638,0,95811,14329827
Turkey,2022-03-09,14458881,0,95954,14362927
Turkey,2022-03-10,14488373,0,96094,14392279
Turkey,2022-03-11,14513774,0,96217,14417557
Turkey,2022-03-12,14534239,0,96349,14437890
Turkey,2022-03-13,14551665,0,96487,14455178
Turkey,2022-03-14,14576069,0,96620,14479449
Turkey,2022-03-15,14600683,0,96735,14503948
Turkey,2022-03-16,14623028,0,96853,14526175
Turkey,2022-03-17,14644382,0,96954,14547428
Turkey,2022-03-18,14663508,0,97077,14566431
Turkey,2022-03-19,14680836,0,97182,14583654
Turkey,2022-03-20,14693917,0,97267,14596650
Turkey,2022-03-21,14708850,0,97347,14611503
Turkey,2022-03-22,14726276,0,97437,14628839
Turkey,2022-03-23,14743437,0,97521,14645916
Turkey,2022-03-24,14760331,0,97598,14662733
Turkey,2022-03-25,14775634,0,97666,14677968
Turkey,2022-03-26,14789483,0,97736,14691747
Turkey,2022-03-27,14800677,0,97800,14702877
Turkey,2022-03-28,14815041,0,97861,14717180
Turkey,2022-03-29,14831231,0,97924,14733307
Turkey,2022-03-30,14846224,0,97977,14748247
Turkey,2022-03-31,14860560,0,98033,14762527
Turkey,2022-04-01,14873927,0,98078,14775849
Turkey,2022-04-02,14885710,0,98119,14787591
Turkey,2022-04-03,14894731,0,98157,14796574
Turkey,2022-04-04,14907378,0,98197,14809181
Turkey,2022-04-05,14919591,0,98234,14821357
Turkey,2022-04-06,14929905,0,98275,14831630
Turkey,2022-04-07,14939259,0,98311,14840948
Turkey,2022-04-08,14946379,0,98342,14848037
Turkey,2022-04-09,14953365,0,98377,14854988
Turkey,2022-04-10,14958974,0,98409,14860565
Turkey,2022-04-11,14965867,0,98437,14867430
Turkey,2022-04-12,14972502,0,98462,14874040
Turkey,2022-04-13,14978031,0,98493,14879538
Turkey,2022-04-14,14983158,0,98514,14884644
Turkey,2022-04-15,14987583,0,98532,14889051
Turkey,2022-04-16,14991669,0,98551,14893118
Turkey,2022-04-17,14994937,0,98568,14896369
Turkey,2022-04-18,14999479,0,98587,14900892
Turkey,2022-04-19,15003696,0,98610,14905086
Turkey,2022-04-20,15007364,0,98628,14908736
Turkey,2022-04-21,15010718,0,98645,14912073
Turkey,2022-04-22,15013616,0,98660,14914956
Turkey,2022-04-23,15016270,0,98676,14917594
Turkey,2022-04-24,15018547,0,98691,14919856
Turkey,2022-04-25,15021151,0,98706,14922445
Turkey,2022-04-26,15023662,0,98720,14924942
Turkey,2022-04-27,15026141,0,98736,14927405
Turkey,2022-04-28,15028397,0,98751,14929646
Turkey,2022-04-29,15030321,0,98760,14931561
Turkey,2022-04-30,15032093,0,98771,14933322
Turkey,2022-05-01,15033573,0,98783,14934790
Turkey,2022-05-02,15034917,0,98791,14936126
Turkey,2022-05-03,15036110,0,98801,14937309
Turkey,2022-05-04,15037242,0,98808,14938434
Turkey,2022-05-05,15038495,0,98819,14939676
Turkey,2022-05-06,15040238,0,98826,14941412
Turkey,2022-05-07,15041899,0,98837,14943062
Turkey,2022-05-08,15043379,0,98846,14944533
Turkey,2022-05-09,15044921,0,98854,14946067
Turkey,2022-05-10,15046779,0,98861,14947918
Turkey,2022-05-11,15048449,0,98870,14949579
Turkey,2022-05-12,15050227,0,98878,14951349
Turkey,2022-05-13,15051761,0,98885,14952876
Turkey,2022-05-14,15053168,0,98890,14954278
Turkey,2022-05-15,15054322,0,98900,14955422
Turkey,2022-05-16,15055576,0,98904,14956672
Turkey,2022-05-17,15057184,0,98911,14958273
Turkey,2022-05-18,15058627,0,98914,14959713
Turkey,2022-05-19,15060112,0,98918,14961194
Turkey,2022-05-20,15060112,0,98918,14961194
United States,2020-01-22,1,0,0,1
United States,2020-01-23,1,0,0,1
United States,2020-01-24,2,0,0,2
United States,2020-01-25,2,0,0,2
United States,2020-01-26,5,0,0,5
United States,2020-01-27,5,0,0,5
United States,2020-01-28,5,0,0,5
United States,2020-01-29,6,0,0,6
United States,2020-01-30,6,0,0,6
United States,2020-01-31,8,0,0,8
United States,2020-02-01,8,0,0,8
United States,2020-02-02,8,0,0,8
United States,2020-02-03,11,0,0,11
United States,2020-02-04,11,0,0,11
United States,2020-02-05,11,0,0,11
United States,2020-02-06,12,0,0,12
United States,2020-02-07,12,0,0,12
United States,2020-02-08,12,0,0,12
United States,2020-02-09,12,3,0,9
United States,2020-02-10,12,3,0,9
United States,2020-02-11,13,3,0,10
United States,2020-02-12,13,3,0,10
United States,2020-02-13,14,3,0,11
United States,2020-02-14,14,3,0,11
United States,2020-02-15,14,3,0,11
United States,2020-02-16,14,3,0,11
United States,2020-02-17,14,3,0,11
United States,2020-02-18,14,3,0,11
United States,2020-02-19,14,3,0,11
United States,2020-02-20,14,3,0,11
United States,2020-02-21,16,5,0,11
United States,2020-02-22,16,5,0,11
United States,2020-02-23,16,5,0,11
United States,2020-02-24,16,5,0,11
United States,2020-02-25,16,6,0,10
United States,2020-02-26,16,6,0,10
United States,2020-02-27,17,6,0,11
United States,2020-02-28,17,7,0,10
United States,2020-02-29,25,7,1,17
United States,2020-03-01,32,7,1,24
United States,2020-03-02,55,7,6,42
United States,2020-03-03,74,7,7,60
United States,2020-03-04,107,7,11,89
United States,2020-03-05,184,7,12,165
United States,2020-03-06,237,7,14,216
United States,2020-03-07,403,7,17,379
United States,2020-03-08,519,7,21,491
United States,2020-03-09,594,7,22,565
United States,2020-03-10,782,8,28,746
United States,2020-03-11,1147,8,33,1106
United States,2020-03-12,1586,12,43,1531
United States,2020-03-13,2219,12,51,2156
United States,2020-03-14,2978,12,58,2908
United States,2020-03-15,3212,12,70,3130
United States,2020-03-16,4679,17,97,4565
United States,2020-03-17,6512,17,134,6361
United States,2020-03-18,9169,105,194,8870
United States,2020-03-19,13663,121,266,13276
United States,2020-03-20,20030,147,372,19511
United States,2020-03-21,26025,176,475,25374
United States,2020-03-22,34944,178,603,34163
United States,2020-03-23,46096,178,790,45128
United States,2020-03-24,56714,348,1033,55333
United States,2020-03-25,68841,361,1366,67114
United States,2020-03-26,86662,681,1783,84198
United States,2020-03-27,105253,869,2305,102079
United States,2020-03-28,127417,1072,3018,123327
United States,2020-03-29,143544,2665,3573,137306
United States,2020-03-30,165698,5644,4280,155774
United States,2020-03-31,192079,7024,5359,179696
United States,2020-04-01,223254,8474,6611,208169
United States,2020-04-02,255530,9001,8142,238387
United States,2020-04-03,287931,9707,9562,268662
United States,2020-04-04,319776,14652,11165,293959
United States,2020-04-05,349016,17448,12781,318787
United States,2020-04-06,380798,19581,14523,346694
United States,2020-04-07,410834,21763,17099,371972
United States,2020-04-08,441897,23559,19249,399089
United States,2020-04-09,477507,25410,21463,430634
United States,2020-04-10,511790,28790,23650,459350
United States,2020-04-11,540714,31270,25786,483658
United States,2020-04-12,567022,32988,27675,506359
United States,2020-04-13,594165,43482,29660,521023
United States,2020-04-14,622493,47763,32133,542597
United States,2020-04-15,648390,52096,34731,561563
United States,2020-04-16,678028,54703,36914,586411
United States,2020-04-17,711135,58545,39009,613581
United States,2020-04-18,738464,64840,40955,632669
United States,2020-04-19,763886,70337,42935,650614
United States,2020-04-20,793970,72329,45180,676461
United States,2020-04-21,820045,75204,47662,697179
United States,2020-04-22,849926,77366,50129,722431
United States,2020-04-23,881891,80203,52543,749145
United States,2020-04-24,913856,99079,54712,760065
United States,2020-04-25,944770,100372,56446,787952
United States,2020-04-26,970741,106988,57852,805901
United States,2020-04-27,995391,111424,59332,824635
United States,2020-04-28,1019964,115936,61576,842452
United States,2020-04-29,1046816,120720,63968,862128
United States,2020-04-30,1076518,153947,66159,856412
United States,2020-05-01,1111410,164015,68067,879328
United States,2020-05-02,1138174,175382,69810,892982
United States,2020-05-03,1161907,180152,71013,910742
United States,2020-05-04,1185709,187180,72371,926158
United States,2020-05-05,1209728,189791,74592,945345
United States,2020-05-06,1234210,189910,76914,967386
United States,2020-05-07,1261949,195036,78829,988084
United States,2020-05-08,1289132,198993,80600,1009539
United States,2020-05-09,1313586,212534,82066,1018986
United States,2020-05-10,1332332,216169,83066,1033097
United States,2020-05-11,1351409,232733,84101,1034575
United States,2020-05-12,1374791,230287,85690,1058814
United States,2020-05-13,1394806,243430,87425,1063951
United States,2020-05-14,1420696,246414,89198,1085084
United States,2020-05-15,1445547,250747,90863,1103937
United States,2020-05-16,1469597,268376,92060,1109161
United States,2020-05-17,1488326,272265,92890,1123171
United States,2020-05-18,1510634,283178,94110,1133346
United States,2020-05-19,1531137,289392,95555,1146190
United States,2020-05-20,1553963,294312,97058,1162593
United States,2020-05-21,1579115,298418,98246,1182451
United States,2020-05-22,1602944,350135,99450,1153359
United States,2020-05-23,1623133,361239,100524,1161370
United States,2020-05-24,1643307,366736,101165,1175406
United States,2020-05-25,1662401,379157,101762,1181482
United States,2020-05-26,1681127,384902,102419,1193806
United States,2020-05-27,1699890,391508,103898,1204484
United States,2020-05-28,1721158,399991,104987,1216180
United States,2020-05-29,1746240,406446,106104,1233690
United States,2020-05-30,1769320,416461,107056,1245803
United States,2020-05-31,1788239,444758,107677,1235804
United States,2020-06-01,1806079,458231,108451,1239397
United States,2020-06-02,1826169,463868,109432,1252869
United States,2020-06-03,1845325,479258,110443,1255624
United States,2020-06-04,1873259,485002,111448,1276809
United States,2020-06-05,1899699,491706,112328,1295665
United States,2020-06-06,1919968,500849,112966,1306153
United States,2020-06-07,1937794,506367,113422,1318005
United States,2020-06-08,1954693,518522,113934,1322237
United States,2020-06-09,1975014,524855,114852,1335307
United States,2020-06-10,1996733,533504,115724,1347505
United States,2020-06-11,2019011,540292,116541,1362178
United States,2020-06-12,2044569,547386,117363,1379820
United States,2020-06-13,2068726,556606,118083,1394037
United States,2020-06-14,2087627,561816,118430,1407381
United States,2020-06-15,2108626,576334,118831,1413461
United States,2020-06-16,2133175,583503,119616,1430056
United States,2020-06-17,2160225,592191,120365,1447669
United States,2020-06-18,2188452,599115,121066,1468271
United States,2020-06-19,2219506,606715,121700,1491091
